TSEcod;IBGEcod;Municipio;UF;COD_UF_IBGE;UF_MUN;MAPA_2010;ELE_MUN_2008
96970;1701101;APARECIDA DO RIO NEGRO;TO;17;TO_APARECIDA DO RIO NEGRO;SIM;SIM
73334;1701309;ARAGOMINAS;TO;17;TO_ARAGOMINAS;SIM;SIM
92371;1701903;ARAGUACEMA;TO;17;TO_ARAGUACEMA;SIM;SIM
92398;1702000;ARAGUACU;TO;17;TO_ARAGUACU;SIM;SIM
92410;1702109;ARAGUAINA;TO;17;TO_ARAGUAINA;SIM;SIM
73318;1702158;ARAGUANA;TO;17;TO_ARAGUANA;SIM;SIM
92436;1702208;ARAGUATINS;TO;17;TO_ARAGUATINS;SIM;SIM
92452;1702307;ARAPOEMA;TO;17;TO_ARAPOEMA;SIM;SIM
92479;1702406;ARRAIAS;TO;17;TO_ARRAIAS;SIM;SIM
96857;1702554;AUGUSTINOPOLIS;TO;17;TO_AUGUSTINOPOLIS;SIM;SIM
92533;1702703;AURORA DO TOCANTINS;TO;17;TO_AURORA DO TOCANTINS;SIM;SIM
92576;1702901;AXIXA DE TOCANTINS;TO;17;TO_AXIXA DE TOCANTINS;SIM;SIM
92592;1703008;BABACULANDIA;TO;17;TO_BABACULANDIA;SIM;SIM
73580;1703057;BANDEIRANTES DO TOCANTINS;TO;17;TO_BANDEIRANTES DO TOCANTINS;SIM;SIM
73610;1703073;BARRA DO OURO;TO;17;TO_BARRA DO OURO;SIM;SIM
96997;1703107;BARROLANDIA;TO;17;TO_BARROLANDIA;SIM;SIM
92002;1703206;BERNARDO SAYAO;TO;17;TO_BERNARDO SAYAO;SIM;SIM
73121;1703305;BOM JESUS DO TOCANTINS;TO;17;TO_BOM JESUS DO TOCANTINS;SIM;SIM
73245;1703602;BRASILANDIA DO TOCANTINS;TO;17;TO_BRASILANDIA DO TOCANTINS;SIM;SIM
92738;1703701;BREJINHO DE NAZARE;TO;17;TO_BREJINHO DE NAZARE;SIM;SIM
92045;1703800;BURITI DO TOCANTINS;TO;17;TO_BURITI DO TOCANTINS;SIM;SIM
73067;1703826;CACHOEIRINHA;TO;17;TO_CACHOEIRINHA;SIM;SIM
73091;1703842;CAMPOS LINDOS;TO;17;TO_CAMPOS LINDOS;SIM;SIM
73300;1703867;CARIRI DO TOCANTINS;TO;17;TO_CARIRI DO TOCANTINS;SIM;SIM
73326;1703883;CARMOLANDIA;TO;17;TO_CARMOLANDIA;SIM;SIM
73423;1703891;CARRASCO BONITO;TO;17;TO_CARRASCO BONITO;SIM;SIM
92088;1703909;CASEARA;TO;17;TO_CASEARA;SIM;SIM
73210;1704105;CENTENARIO;TO;17;TO_CENTENARIO;SIM;SIM
73474;1704600;CHAPADA DE AREIA;TO;17;TO_CHAPADA DE AREIA;SIM;SIM
73482;1705102;CHAPADA DA NATIVIDADE;TO;17;TO_CHAPADA DA NATIVIDADE;SIM;SIM
93114;1705508;COLINAS DE TOCANTINS;TO;17;TO_COLINAS DE TOCANTINS;SIM;SIM
92142;1705557;COMBINADO;TO;17;TO_COMBINADO;SIM;SIM
93130;1705607;CONCEICAO DO TOCANTINS;TO;17;TO_CONCEICAO DO TOCANTINS;SIM;SIM
93211;1706001;COUTO DE MAGALHAES;TO;17;TO_COUTO DE MAGALHAES;SIM;SIM
93238;1706100;CRISTALANDIA;TO;17;TO_CRISTALANDIA;SIM;SIM
73555;1706258;CRIXAS DO TOCANTINS;TO;17;TO_CRIXAS DO TOCANTINS;SIM;SIM
73032;1706506;DARCINOPOLIS;TO;17;TO_DARCINOPOLIS;SIM;SIM
93416;1707009;DIANOPOLIS;TO;17;TO_DIANOPOLIS;SIM;SIM
92185;1707108;DIVINOPOLIS DO TOCANTINS;TO;17;TO_DIVINOPOLIS DO TOCANTINS;SIM;SIM
93459;1707207;DOIS IRMAOS DO TOCANTINS;TO;17;TO_DOIS IRMAOS DO TOCANTINS;SIM;SIM
93475;1707306;DUERE;TO;17;TO_DUERE;SIM;SIM
73296;1707405;ESPERANTINA;TO;17;TO_ESPERANTINA;SIM;SIM
96830;1707553;FATIMA;TO;17;TO_FATIMA;SIM;SIM
96679;1707652;FIGUEIROPOLIS;TO;17;TO_FIGUEIROPOLIS;SIM;SIM
93556;1707702;FILADELFIA;TO;17;TO_FILADELFIA;SIM;SIM
93653;1708205;FORMOSO DO ARAGUAIA;TO;17;TO_FORMOSO DO ARAGUAIA;SIM;SIM
73199;1708254;FORTALEZA DO TABOCAO;TO;17;TO_FORTALEZA DO TABOCAO;SIM;SIM
92240;1708304;GOIANORTE;TO;17;TO_GOIANORTE;SIM;SIM
95338;1709005;GOIATINS;TO;17;TO_GOIATINS;SIM;SIM
96270;1709302;GUARAI;TO;17;TO_GUARAI;SIM;SIM
93858;1709500;GURUPI;TO;17;TO_GURUPI;SIM;SIM
73598;1709807;IPUEIRAS;TO;17;TO_IPUEIRAS;SIM;SIM
94056;1710508;ITACAJA;TO;17;TO_ITACAJA;SIM;SIM
94099;1710706;ITAGUATINS;TO;17;TO_ITAGUATINS;SIM;SIM
73202;1710904;ITAPIRATINS;TO;17;TO_ITAPIRATINS;SIM;SIM
94170;1711100;ITAPORA DO TOCANTINS;TO;17;TO_ITAPORA DO TOCANTINS;SIM;SIM
73369;1711506;JAU DO TOCANTIS;TO;17;TO_JAU DO TOCANTIS;SIM;SIM
73253;1711803;JUARINA;TO;17;TO_JUARINA;SIM;SIM
73385;1711902;LAGOA DA CONFUSAO;TO;17;TO_LAGOA DA CONFUSAO;SIM;SIM
73113;1711951;LAGOA DO TOCANTIS;TO;17;TO_LAGOA DO TOCANTIS;SIM;SIM
73407;1712009;LAJEADO;TO;17;TO_LAJEADO;SIM;SIM
73601;1712157;LAVANDEIRA;TO;17;TO_LAVANDEIRA;SIM;SIM
95699;1712405;LIZARDA;TO;17;TO_LIZARDA;SIM;SIM
73520;1712454;LUZINOPOLIS;TO;17;TO_LUZINOPOLIS;SIM;SIM
92304;1712504;MARIANOPOLIS DO TOCANTINS;TO;17;TO_MARIANOPOLIS DO TOCANTINS;SIM;SIM
73270;1712702;MATEIROS;TO;17;TO_MATEIROS;SIM;SIM
73059;1712801;MAURILANDIA DO TOCANTINS;TO;17;TO_MAURILANDIA DO TOCANTINS;SIM;SIM
94617;1713205;MIRACEMA DO TOCANTINS;TO;17;TO_MIRACEMA DO TOCANTINS;SIM;SIM
94633;1713304;MIRANORTE;TO;17;TO_MIRANORTE;SIM;SIM
94692;1713601;MONTE DO CARMO;TO;17;TO_MONTE DO CARMO;SIM;SIM
73563;1713700;MONTE SANTO DO TOCANTINS;TO;17;TO_MONTE SANTO DO TOCANTINS;SIM;SIM
73040;1713809;PALMEIRAS DO TOCANTINS;TO;17;TO_PALMEIRAS DO TOCANTINS;SIM;SIM
73342;1713957;MURICILANDIA;TO;17;TO_MURICILANDIA;SIM;SIM
94811;1714203;NATIVIDADE;TO;17;TO_NATIVIDADE;SIM;SIM
94838;1714302;NAZARE;TO;17;TO_NAZARE;SIM;SIM
96636;1714880;NOVA OLINDA;TO;17;TO_NOVA OLINDA;SIM;SIM
92401;1715002;NOVA ROSALANDIA;TO;17;TO_NOVA ROSALANDIA;SIM;SIM
94994;1715101;NOVO ACORDO;TO;17;TO_NOVO ACORDO;SIM;SIM
73148;1715150;NOVO ALEGRE;TO;17;TO_NOVO ALEGRE;SIM;SIM
73172;1715259;NOVO JARDIM;TO;17;TO_NOVO JARDIM;SIM;SIM
73466;1715507;OLIVEIRA DE FATIMA;TO;17;TO_OLIVEIRA DE FATIMA;SIM;SIM
73083;1715705;PALMEIRANTE;TO;17;TO_PALMEIRANTE;SIM;SIM
96490;1715754;PALMEIROPOLIS;TO;17;TO_PALMEIROPOLIS;SIM;SIM
95192;1716109;PARAISO DO TOCANTINS;TO;17;TO_PARAISO DO TOCANTINS;SIM;SIM
95214;1716208;PARANA;TO;17;TO_PARANA;SIM;SIM
73261;1716307;PAU D ARCO;TO;17;TO_PAU D ARCO;SIM;SIM
95257;1716505;PEDRO AFONSO;TO;17;TO_PEDRO AFONSO;SIM;SIM
95273;1716604;PEIXE;TO;17;TO_PEIXE;SIM;SIM
92487;1716653;PEQUIZEIRO;TO;17;TO_PEQUIZEIRO;SIM;SIM
95290;1716703;COLMEIA;TO;17;TO_COLMEIA;SIM;SIM
95370;1717008;PINDORAMA DO TOCANTINS;TO;17;TO_PINDORAMA DO TOCANTINS;SIM;SIM
73016;1717206;PIRAQUE;TO;17;TO_PIRAQUE;SIM;SIM
95478;1717503;PIUM;TO;17;TO_PIUM;SIM;SIM
95516;1717800;PONTE ALTA DO BOM JESUS;TO;17;TO_PONTE ALTA DO BOM JESUS;SIM;SIM
95532;1717909;PONTE ALTA DO TOCANTINS;TO;17;TO_PONTE ALTA DO TOCANTINS;SIM;SIM
92509;1718006;PORTO ALEGRE DO TOCANTINS;TO;17;TO_PORTO ALEGRE DO TOCANTINS;SIM;SIM
95591;1718204;PORTO NACIONAL;TO;17;TO_PORTO NACIONAL;SIM;SIM
92525;1718303;PRAIA NORTE;TO;17;TO_PRAIA NORTE;SIM;SIM
96296;1718402;PRESIDENTE KENNEDY;TO;17;TO_PRESIDENTE KENNEDY;SIM;SIM
73571;1718451;PUGMIL;TO;17;TO_PUGMIL;SIM;SIM
73229;1718501;RECURSOLANDIA;TO;17;TO_RECURSOLANDIA;SIM;SIM
73024;1718550;RIACHINHO;TO;17;TO_RIACHINHO;SIM;SIM
73431;1718659;RIO DA CONCEICAO;TO;17;TO_RIO DA CONCEICAO;SIM;SIM
73415;1718709;RIO DOS BOIS;TO;17;TO_RIO DOS BOIS;SIM;SIM
96792;1718758;RIO SONO;TO;17;TO_RIO SONO;SIM;SIM
92541;1718808;SAMPAIO;TO;17;TO_SAMPAIO;SIM;SIM
73156;1718840;SANDOLANDIA;TO;17;TO_SANDOLANDIA;SIM;SIM
73350;1718865;SANTA FE DO ARAGUAIA;TO;17;TO_SANTA FE DO ARAGUAIA;SIM;SIM
73130;1718881;SANTA MARIA DO TOCANTINS;TO;17;TO_SANTA MARIA DO TOCANTINS;SIM;SIM
73547;1718899;SANTA RITA DO TOCANTINS;TO;17;TO_SANTA RITA DO TOCANTINS;SIM;SIM
92584;1718907;SANTA ROSA DO TOCANTINS;TO;17;TO_SANTA ROSA DO TOCANTINS;SIM;SIM
92606;1719004;SANTA TERESA DO TOCANTINS;TO;17;TO_SANTA TERESA DO TOCANTINS;SIM;SIM
73539;1720002;SANTA TEREZINHA DO TOCANT;TO;17;TO_SANTA TEREZINHA DO TOCANT;SIM;SIM
73288;1720101;SAO BENTO DO TOCANTINS;TO;17;TO_SAO BENTO DO TOCANTINS;SIM;SIM
73105;1720150;SAO FELIX DO TOCANTINS;TO;17;TO_SAO FELIX DO TOCANTINS;SIM;SIM
73180;1720200;SAO MIGUEL DO TOCANTINS;TO;17;TO_SAO MIGUEL DO TOCANTINS;SIM;SIM
73393;1720259;SAO SALVADOR DO TOCANTINS;TO;17;TO_SAO SALVADOR DO TOCANTINS;SIM;SIM
96032;1720309;SAO SEBASTIAO DO TOCANTIN;TO;17;TO_SAO SEBASTIAO DO TOCANTIN;SIM;SIM
92681;1720499;SAO VALERIO DA NATIVIDADE;TO;17;TO_SAO VALERIO DA NATIVIDADE;SIM;SIM
96598;1720655;SILVANOPOLIS;TO;17;TO_SILVANOPOLIS;SIM;SIM
96130;1720804;SITIO NOVO DO TOCANTINS;TO;17;TO_SITIO NOVO DO TOCANTINS;SIM;SIM
73377;1720853;SUCUPIRA;TO;17;TO_SUCUPIRA;SIM;SIM
96156;1720903;TAGUATINGA;TO;17;TO_TAGUATINGA;SIM;SIM
73164;1720937;TAIPAS DO TOCANTINS;TO;17;TO_TAIPAS DO TOCANTINS;SIM;SIM
73504;1720978;TALISMA;TO;17;TO_TALISMA;SIM;SIM
73440;1721000;PALMAS;TO;17;TO_PALMAS;SIM;SIM
96199;1721109;TOCANTINIA;TO;17;TO_TOCANTINIA;SIM;SIM
96210;1721208;TOCANTINOPOLIS;TO;17;TO_TOCANTINOPOLIS;SIM;SIM
73458;1721257;TUPIRAMA;TO;17;TO_TUPIRAMA;SIM;SIM
73237;1721307;TUPIRATINS;TO;17;TO_TUPIRATINS;SIM;SIM
96652;1722081;WANDERLANDIA;TO;17;TO_WANDERLANDIA;SIM;SIM
96431;1722107;XAMBIOA;TO;17;TO_XAMBIOA;SIM;SIM
09610;2100055;ACAILANDIA;MA;21;MA_ACAILANDIA;SIM;SIM
07013;2100105;AFONSO CUNHA;MA;21;MA_AFONSO CUNHA;SIM;SIM
07005;2100154;AGUA DOCE DO MARANHAO;MA;21;MA_AGUA DOCE DO MARANHAO;SIM;SIM
07030;2100204;ALCANTARA;MA;21;MA_ALCANTARA;SIM;SIM
07056;2100303;ALDEIAS ALTAS;MA;21;MA_ALDEIAS ALTAS;SIM;SIM
07072;2100402;ALTAMIRA DO MARANHAO;MA;21;MA_ALTAMIRA DO MARANHAO;SIM;SIM
07021;2100436;ALTO ALEGRE DO MARANHAO;MA;21;MA_ALTO ALEGRE DO MARANHAO;SIM;SIM
07048;2100477;ALTO ALEGRE DO PINDARE;MA;21;MA_ALTO ALEGRE DO PINDARE;SIM;SIM
07099;2100501;ALTO PARNAIBA;MA;21;MA_ALTO PARNAIBA;SIM;SIM
07080;2100550;AMAPA DO MARANHAO;MA;21;MA_AMAPA DO MARANHAO;SIM;SIM
07110;2100600;AMARANTE DO MARANHAO;MA;21;MA_AMARANTE DO MARANHAO;SIM;SIM
07137;2100709;ANAJATUBA;MA;21;MA_ANAJATUBA;SIM;SIM
07153;2100808;ANAPURUS;MA;21;MA_ANAPURUS;SIM;SIM
07064;2100832;APICUM ACU;MA;21;MA_APICUM ACU;SIM;SIM
07102;2100873;ARAGUANA;MA;21;MA_ARAGUANA;SIM;SIM
07170;2100907;ARAIOSES;MA;21;MA_ARAIOSES;SIM;SIM
09679;2100956;ARAME;MA;21;MA_ARAME;SIM;SIM
07196;2101004;ARARI;MA;21;MA_ARARI;SIM;SIM
07218;2101103;AXIXA;MA;21;MA_AXIXA;SIM;SIM
07234;2101202;BACABAL;MA;21;MA_BACABAL;SIM;SIM
07129;2101251;BACABEIRA;MA;21;MA_BACABEIRA;SIM;SIM
07250;2101301;BACURI;MA;21;MA_BACURI;SIM;SIM
07145;2101350;BACURITUBA;MA;21;MA_BACURITUBA;SIM;SIM
07277;2101400;BALSAS;MA;21;MA_BALSAS;SIM;SIM
07293;2101509;BARAO DE GRAJAU;MA;21;MA_BARAO DE GRAJAU;SIM;SIM
07315;2101608;BARRA DO CORDA;MA;21;MA_BARRA DO CORDA;SIM;SIM
07331;2101707;BARREIRINHAS;MA;21;MA_BARREIRINHAS;SIM;SIM
07161;2101731;BELAGUA;MA;21;MA_BELAGUA;SIM;SIM
07188;2101772;BELA VISTA DO MARANHAO;MA;21;MA_BELA VISTA DO MARANHAO;SIM;SIM
07358;2101806;BENEDITO LEITE;MA;21;MA_BENEDITO LEITE;SIM;SIM
07374;2101905;BEQUIMAO;MA;21;MA_BEQUIMAO;SIM;SIM
07200;2101939;BERNARDO DO MEARIM;MA;21;MA_BERNARDO DO MEARIM;SIM;SIM
07323;2101970;BOA VISTA DO GURUPI;MA;21;MA_BOA VISTA DO GURUPI;SIM;SIM
09555;2102002;BOM JARDIM;MA;21;MA_BOM JARDIM;SIM;SIM
07269;2102036;BOM JESUS DAS SELVAS;MA;21;MA_BOM JESUS DAS SELVAS;SIM;SIM
07285;2102077;BOM LUGAR;MA;21;MA_BOM LUGAR;SIM;SIM
07390;2102101;BREJO;MA;21;MA_BREJO;SIM;SIM
07307;2102150;BREJO DE AREIA;MA;21;MA_BREJO DE AREIA;SIM;SIM
07412;2102200;BURITI;MA;21;MA_BURITI;SIM;SIM
07439;2102309;BURITI BRAVO;MA;21;MA_BURITI BRAVO;SIM;SIM
07340;2102325;BURITICUPU;MA;21;MA_BURITICUPU;SIM;SIM
07366;2102358;BURITIRANA;MA;21;MA_BURITIRANA;SIM;SIM
07226;2102374;CACHOEIRA GRANDE;MA;21;MA_CACHOEIRA GRANDE;SIM;SIM
07455;2102408;CAJAPIO;MA;21;MA_CAJAPIO;SIM;SIM
07471;2102507;CAJARI;MA;21;MA_CAJARI;SIM;SIM
07382;2102556;CAMPESTRE DO MARANHAO;MA;21;MA_CAMPESTRE DO MARANHAO;SIM;SIM
07498;2102606;CANDIDO MENDES;MA;21;MA_CANDIDO MENDES;SIM;SIM
07510;2102705;CANTANHEDE;MA;21;MA_CANTANHEDE;SIM;SIM
07404;2102754;CAPINZAL DO NORTE;MA;21;MA_CAPINZAL DO NORTE;SIM;SIM
07536;2102804;CAROLINA;MA;21;MA_CAROLINA;SIM;SIM
07552;2102903;CARUTAPERA;MA;21;MA_CARUTAPERA;SIM;SIM
07579;2103000;CAXIAS;MA;21;MA_CAXIAS;SIM;SIM
07595;2103109;CEDRAL;MA;21;MA_CEDRAL;SIM;SIM
07420;2103125;CENTRAL DO MARANHAO;MA;21;MA_CENTRAL DO MARANHAO;SIM;SIM
07447;2103158;CENTRO DO GUILHERME;MA;21;MA_CENTRO DO GUILHERME;SIM;SIM
07463;2103174;CENTRO NOVO DO MARANHAO;MA;21;MA_CENTRO NOVO DO MARANHAO;SIM;SIM
07617;2103208;CHAPADINHA;MA;21;MA_CHAPADINHA;SIM;SIM
07480;2103257;CIDELANDIA;MA;21;MA_CIDELANDIA;SIM;SIM
07633;2103307;CODO;MA;21;MA_CODO;SIM;SIM
07650;2103406;COELHO NETO;MA;21;MA_COELHO NETO;SIM;SIM
07676;2103505;COLINAS;MA;21;MA_COLINAS;SIM;SIM
07501;2103554;CONCEICAO DO LAGOACU;MA;21;MA_CONCEICAO DO LAGOACU;SIM;SIM
07692;2103604;COROATA;MA;21;MA_COROATA;SIM;SIM
07714;2103703;CURURUPU;MA;21;MA_CURURUPU;SIM;SIM
07242;2103752;DAVINOPOLIS;MA;21;MA_DAVINOPOLIS;SIM;SIM
07730;2103802;DOM PEDRO;MA;21;MA_DOM PEDRO;SIM;SIM
07757;2103901;DUQUE BACELAR;MA;21;MA_DUQUE BACELAR;SIM;SIM
07773;2104008;ESPERANTINOPOLIS;MA;21;MA_ESPERANTINOPOLIS;SIM;SIM
09636;2104057;ESTREITO;MA;21;MA_ESTREITO;SIM;SIM
07528;2104073;FEIRA NOVA DO MARANHAO;MA;21;MA_FEIRA NOVA DO MARANHAO;SIM;SIM
07544;2104081;FERNANDO FALCAO;MA;21;MA_FERNANDO FALCAO;SIM;SIM
07560;2104099;FORMOSA DA SERRA NEGRA;MA;21;MA_FORMOSA DA SERRA NEGRA;SIM;SIM
07790;2104107;FORTALEZA DOS NOGUEIRAS;MA;21;MA_FORTALEZA DOS NOGUEIRAS;SIM;SIM
07811;2104206;FORTUNA;MA;21;MA_FORTUNA;SIM;SIM
07838;2104305;GODOFREDO VIANA;MA;21;MA_GODOFREDO VIANA;SIM;SIM
07854;2104404;GONCALVES DIAS;MA;21;MA_GONCALVES DIAS;SIM;SIM
07870;2104503;GOVERNADOR ARCHER;MA;21;MA_GOVERNADOR ARCHER;SIM;SIM
07609;2104552;GOVERNADOR EDISON LOBAO;MA;21;MA_GOVERNADOR EDISON LOBAO;SIM;SIM
07897;2104602;GOVERNADOR EUGENIO BARROS;MA;21;MA_GOVERNADOR EUGENIO BARROS;SIM;SIM
07625;2104628;GOVERNADOR LUIZ ROCHA;MA;21;MA_GOVERNADOR LUIZ ROCHA;SIM;SIM
07641;2104651;GOVERNADOR NEWTON BELLO;MA;21;MA_GOVERNADOR NEWTON BELLO;SIM;SIM
07668;2104677;GOVERNADOR NUNES FREIRE;MA;21;MA_GOVERNADOR NUNES FREIRE;SIM;SIM
07919;2104701;GRACA ARANHA;MA;21;MA_GRACA ARANHA;SIM;SIM
07935;2104800;GRAJAU;MA;21;MA_GRAJAU;SIM;SIM
07951;2104909;GUIMARAES;MA;21;MA_GUIMARAES;SIM;SIM
07978;2105005;HUMBERTO DE CAMPOS;MA;21;MA_HUMBERTO DE CAMPOS;SIM;SIM
07994;2105104;ICATU;MA;21;MA_ICATU;SIM;SIM
07684;2105153;IGARAPE DO MEIO;MA;21;MA_IGARAPE DO MEIO;SIM;SIM
08010;2105203;IGARAPE GRANDE;MA;21;MA_IGARAPE GRANDE;SIM;SIM
08036;2105302;IMPERATRIZ;MA;21;MA_IMPERATRIZ;SIM;SIM
07706;2105351;ITAIPAVA DO GRAJAU;MA;21;MA_ITAIPAVA DO GRAJAU;SIM;SIM
08079;2105401;ITAPECURU MIRIM;MA;21;MA_ITAPECURU MIRIM;SIM;SIM
07722;2105427;ITINGA DO MARANHAO;MA;21;MA_ITINGA DO MARANHAO;SIM;SIM
07749;2105450;JATOBA;MA;21;MA_JATOBA;SIM;SIM
07765;2105476;JENIPAPO DOS VIEIRAS;MA;21;MA_JENIPAPO DOS VIEIRAS;SIM;SIM
08095;2105500;JOAO LISBOA;MA;21;MA_JOAO LISBOA;SIM;SIM
08117;2105609;JOSELANDIA;MA;21;MA_JOSELANDIA;SIM;SIM
07781;2105658;JUNCO DO MARANHAO;MA;21;MA_JUNCO DO MARANHAO;SIM;SIM
08133;2105708;LAGO DA PEDRA;MA;21;MA_LAGO DA PEDRA;SIM;SIM
08150;2105807;LAGO DO JUNCO;MA;21;MA_LAGO DO JUNCO;SIM;SIM
08176;2105906;LAGO VERDE;MA;21;MA_LAGO VERDE;SIM;SIM
07820;2105922;LAGOA DO MATO;MA;21;MA_LAGOA DO MATO;SIM;SIM
07803;2105948;LAGO DOS RODRIGUES;MA;21;MA_LAGO DOS RODRIGUES;SIM;SIM
07846;2105963;LAGOA GRANDE DO MARANHAO;MA;21;MA_LAGOA GRANDE DO MARANHAO;SIM;SIM
07862;2105989;LAJEADO NOVO;MA;21;MA_LAJEADO NOVO;SIM;SIM
08192;2106003;LIMA CAMPOS;MA;21;MA_LIMA CAMPOS;SIM;SIM
08214;2106102;LORETO;MA;21;MA_LORETO;SIM;SIM
08230;2106201;LUIS DOMINGUES;MA;21;MA_LUIS DOMINGUES;SIM;SIM
08257;2106300;MAGALHAES DE ALMEIDA;MA;21;MA_MAGALHAES DE ALMEIDA;SIM;SIM
07889;2106326;MARACACUME;MA;21;MA_MARACACUME;SIM;SIM
07900;2106359;MARAJA DO SENA;MA;21;MA_MARAJA DO SENA;SIM;SIM
07927;2106375;MARANHAOZINHO;MA;21;MA_MARANHAOZINHO;SIM;SIM
08273;2106409;MATA ROMA;MA;21;MA_MATA ROMA;SIM;SIM
08290;2106508;MATINHA;MA;21;MA_MATINHA;SIM;SIM
08311;2106607;MATOES;MA;21;MA_MATOES;SIM;SIM
07943;2106631;MATOES DO NORTE;MA;21;MA_MATOES DO NORTE;SIM;SIM
07960;2106672;MILAGRES DO MARANHAO;MA;21;MA_MILAGRES DO MARANHAO;SIM;SIM
08338;2106706;MIRADOR;MA;21;MA_MIRADOR;SIM;SIM
09695;2106755;MIRANDA DO NORTE;MA;21;MA_MIRANDA DO NORTE;SIM;SIM
08354;2106805;MIRINZAL;MA;21;MA_MIRINZAL;SIM;SIM
08370;2106904;MONCAO;MA;21;MA_MONCAO;SIM;SIM
08397;2107001;MONTES ALTOS;MA;21;MA_MONTES ALTOS;SIM;SIM
08419;2107100;MORROS;MA;21;MA_MORROS;SIM;SIM
08435;2107209;NINA RODRIGUES;MA;21;MA_NINA RODRIGUES;SIM;SIM
07986;2107258;NOVA COLINAS;MA;21;MA_NOVA COLINAS;SIM;SIM
08451;2107308;NOVA IORQUE;MA;21;MA_NOVA IORQUE;SIM;SIM
08001;2107357;NOVA OLINDA DO MARANHAO;MA;21;MA_NOVA OLINDA DO MARANHAO;SIM;SIM
08478;2107407;OLHO D AGUA DAS CUNHAS;MA;21;MA_OLHO D AGUA DAS CUNHAS;SIM;SIM
08028;2107456;OLINDA NOVA DO MARANHAO;MA;21;MA_OLINDA NOVA DO MARANHAO;SIM;SIM
08494;2107506;PACO DO LUMIAR;MA;21;MA_PACO DO LUMIAR;SIM;SIM
08516;2107605;PALMEIRANDIA;MA;21;MA_PALMEIRANDIA;SIM;SIM
08532;2107704;PARAIBANO;MA;21;MA_PARAIBANO;SIM;SIM
08559;2107803;PARNARAMA;MA;21;MA_PARNARAMA;SIM;SIM
08575;2107902;PASSAGEM FRANCA;MA;21;MA_PASSAGEM FRANCA;SIM;SIM
08591;2108009;PASTOS BONS;MA;21;MA_PASTOS BONS;SIM;SIM
08044;2108058;PAULINO NEVES;MA;21;MA_PAULINO NEVES;SIM;SIM
09598;2108108;PAULO RAMOS;MA;21;MA_PAULO RAMOS;SIM;SIM
08613;2108207;PEDREIRAS;MA;21;MA_PEDREIRAS;SIM;SIM
08060;2108256;PEDRO DO ROSARIO;MA;21;MA_PEDRO DO ROSARIO;SIM;SIM
08630;2108306;PENALVA;MA;21;MA_PENALVA;SIM;SIM
08656;2108405;PERI MIRIM;MA;21;MA_PERI MIRIM;SIM;SIM
08087;2108454;PERITORO;MA;21;MA_PERITORO;SIM;SIM
08672;2108504;PINDARE MIRIM;MA;21;MA_PINDARE MIRIM;SIM;SIM
08699;2108603;PINHEIRO;MA;21;MA_PINHEIRO;SIM;SIM
08710;2108702;PIO XII;MA;21;MA_PIO XII;SIM;SIM
08737;2108801;PIRAPEMAS;MA;21;MA_PIRAPEMAS;SIM;SIM
08753;2108900;POCAO DE PEDRAS;MA;21;MA_POCAO DE PEDRAS;SIM;SIM
08770;2109007;PORTO FRANCO;MA;21;MA_PORTO FRANCO;SIM;SIM
08109;2109056;PORTO RICO DO MARANHAO;MA;21;MA_PORTO RICO DO MARANHAO;SIM;SIM
08796;2109106;PRESIDENTE DUTRA;MA;21;MA_PRESIDENTE DUTRA;SIM;SIM
08818;2109205;PRESIDENTE JUSCELINO;MA;21;MA_PRESIDENTE JUSCELINO;SIM;SIM
08125;2109239;PRESIDENTE MEDICI;MA;21;MA_PRESIDENTE MEDICI;SIM;SIM
08141;2109270;PRESIDENTE SARNEY;MA;21;MA_PRESIDENTE SARNEY;SIM;SIM
08834;2109304;PRESIDENTE VARGAS;MA;21;MA_PRESIDENTE VARGAS;SIM;SIM
08850;2109403;PRIMEIRA CRUZ;MA;21;MA_PRIMEIRA CRUZ;SIM;SIM
08168;2109452;RAPOSA;MA;21;MA_RAPOSA;SIM;SIM
08877;2109502;RIACHAO;MA;21;MA_RIACHAO;SIM;SIM
08184;2109551;RIBAMAR FIQUENE;MA;21;MA_RIBAMAR FIQUENE;SIM;SIM
08915;2109601;ROSARIO;MA;21;MA_ROSARIO;SIM;SIM
08931;2109700;SAMBAIBA;MA;21;MA_SAMBAIBA;SIM;SIM
08206;2109759;SANTA FILOMENA DO MARANHA;MA;21;MA_SANTA FILOMENA DO MARANHA;SIM;SIM
08958;2109809;SANTA HELENA;MA;21;MA_SANTA HELENA;SIM;SIM
09571;2109908;SANTA INES;MA;21;MA_SANTA INES;SIM;SIM
08974;2110005;SANTA LUZIA;MA;21;MA_SANTA LUZIA;SIM;SIM
09652;2110039;SANTA LUZIA DO PARUA;MA;21;MA_SANTA LUZIA DO PARUA;SIM;SIM
08990;2110104;SANTA QUITERIA DO MARANHA;MA;21;MA_SANTA QUITERIA DO MARANHA;SIM;SIM
09016;2110203;SANTA RITA;MA;21;MA_SANTA RITA;SIM;SIM
08222;2110237;SANTANA DO MARANHAO;MA;21;MA_SANTANA DO MARANHAO;SIM;SIM
08249;2110278;SANTO AMARO DO MARANHAO;MA;21;MA_SANTO AMARO DO MARANHAO;SIM;SIM
09032;2110302;SANTO ANTONIO DOS LOPES;MA;21;MA_SANTO ANTONIO DOS LOPES;SIM;SIM
